-5.111180056620644230e+00,-8.248181320858730126e-02,-4.182994101846034596e+00
-4.784237422826012498e+00,-7.600681429719208237e-02,-3.176605140393458537e+00
-4.006340052241566418e+00,-6.660057139622282962e-02,-2.250964078538804092e+00
-3.285871101201395916e+00,-6.400880347993885555e-02,-1.382268696490956961e+00
-2.645532954661355962e+00,-5.718824161599037753e-02,-8.841437283019309978e-01
-1.954134728819488132e+00,-5.277921352639072111e-02,-4.789068528786702972e-01
-3.826666772482620132e-04,-4.607417405890281564e-02,-4.013214747248870611e-03
9.973124723339900077e-01,-4.442485852897088555e-02,-5.077127141390073289e-02
1.875616837208902599e+00,-4.770934582425037651e-02,-4.957710051852757260e-01
2.704659470240040164e+00,-5.035622834577054702e-02,-9.501251361929656802e-01
3.493567142733741360e+00,-5.196610936308134615e-02,-1.436847263017089649e+00
4.120869161203179587e+00,-5.558477452071701463e-02,-2.288427937164266623e+00
4.544548598499162928e+00,-6.145521531982636732e-02,-3.184923720875154185e+00
4.999376524542372024e+00,-6.650222217061951824e-02,-3.996922142547876700e+00
5.267107661077930381e+00,-7.137765341358046078e-02,-4.691629767613838098e+00
5.403230255642620605e+00,-7.767385205516123825e-02,-5.493316817947584418e+00
5.335832508759463799e+00,-8.398759465558011672e-02,-6.323304618360767293e+00
